"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YBR076W","NC_001134.8","390227","391291","+",1065,927,0.0269446091873311,24.0186536185415
"YBR077C","NC_001134.8","391805","392293","-",489,2986,0.189026505958575,168.499833854591
"YBR078W","NC_001134.8;NC_001134.8","393123;393511","393180;394742","+;+",1290,21865,0.524688485882826,467.711775384813
"YBR079C","NC_001134.8","395383","398277","-",2895,10322,0.110371526503378,98.386116718321
"YBR080C","NC_001134.8","398614","400890","-",2277,4910,0.066751376213205,59.5027440435006
"YBR081C","NC_001134.8","401253","405251","-",3999,2919,0.0225956299328278,20.1419365512458
"YNCB0015W","NC_001134.8","405878","405949","+",72,0,0,0
"YNCB0016W","NC_001134.8","405960","406031","+",72,0,0,0
"YBR082C","NC_001134.8;NC_001134.8","406628;407123","407027;407169","-;-",447,17176,1.18947760783916,1060.31044841181
"YBR083W","NC_001134.8","409169","410629","+",1461,2515,0.0532880141448512,47.5013886772909
"YBR084W","NC_001134.8","411054","413981","+",2928,2874,0.0303848749884591,27.0853357907905
"YBR084C-A","NC_001134.8;NC_001134.8","414186;415260","414753;415261","-;-",570,22809,1.23872000674849,1104.20554128647
"YBR085W","NC_001134.8","415983","416906","+",924,3357,0.112465969787557,100.253121261479
"YBR085C-A","NC_001134.8","418907","419164","-",258,11179,1.34129718355456,1195.64370844428
"YBR086C","NC_001134.8","420201","423041","-",2841,4965,0.0540990677861505,48.2243687858903
"YBR087W","NC_001134.8","423765","424829","+",1065,1613,0.0468842013151727,41.7929754980662
"YBR088C","NC_001134.8","424990","425766","-",777,3140,0.125098007276839,111.513426832886
"YBR089C-A","NC_001134.8","426190","426489","-",300,2213,0.228350476231986,203.553555151353
"YBR090C","NC_001134.8;NC_001134.8","426333;426874","426516;427058","-;-",369,76,0.00637571636693411,5.68336775355635
"YBR091C","NC_001134.8","427155","427484","-",330,846,0.0793593652763671,70.7416126434888
"YBR092C","NC_001134.8","427698","429101","-",1404,33147,0.73083423473392,651.471847841804
"YBR093C","NC_001134.8","429548","430951","-",1404,2964,0.0653510927610746,58.2545194739526
"YBR094W","NC_001134.8","432036","434297","+",2262,2156,0.0295051562179695,26.3011470024798
"YBR095C","NC_001134.8","434406","435698","-",1293,1957,0.0468526395897263,41.7648411077758
"YBR096W","NC_001134.8","436021","436713","+",693,2683,0.119847561092251,106.83313448299
"YBR097W","NC_001134.8","436951","441315","+",4365,1097,0.00777972314258262,6.93491132533109
"YBR098W","NC_001134.8","441515","443590","+",2076,1214,0.0181022725765009,16.1365196169863
"YBR101C","NC_001134.8","443821","444693","-",873,4018,0.142474601581116,127.003070670831
"YBR102C","NC_001134.8","445062","447323","-",2262,2855,0.0390710672552425,34.8282813970685
"YBR103W","NC_001134.8","447709","449316","+",1608,3756,0.0723071595867821,64.455216558572
"YBR104W","NC_001134.8","449667","450656","+",990,6112,0.191112860744348,170.35962824153
"YBR105C","NC_001134.8","450881","451969","-",1089,7604,0.21615037379522,192.678280156562
"YBR106W","NC_001134.8","452658","453224","+",567,12523,0.683702368126096,609.458101397083
"YBR107C","NC_001134.8","453793","454530","-",738,1427,0.0598562319448353,53.3563538442428
"YBR108W","NC_001134.8","454822","457665","+",2844,1609,0.0175133091693153,15.6115126305113
"YBR109C","NC_001134.8","457919","458362","-",444,8210,0.572403063550948,510.244955420858
"YBR110W","NC_001134.8","458872","460221","+",1350,3036,0.0696161114465342,62.0563933764632
"YBR111C","NC_001134.8","461178","461873","-",696,7620,0.33891242752227,302.109418143048
"YBR111W-A","NC_001134.8;NC_001134.8;NC_001134.8","462139;462290;462500","462209;462429;462579","+;+;+",291,1754,0.186585702717729,166.324081102517
"YBR112C","NC_001134.8","462870","465770","-",2901,4485,0.047858213307585,42.6612180657504
"YBR114W","NC_001134.8","467248","469620","+",2373,2240,0.0292207960179933,26.0476659035838
"YBR115C","NC_001134.8","469748","473926","-",4179,4,2.96298452084821e-05,0.026412295828293
"YBR117C","NC_001134.8","474392","476437","-",2046,2276,0.034435658386527,30.69623853744
"YBR118W","NC_001134.8","477671","479047","+",1377,21391,0.480882430427295,428.662685265676
"YBR119W","NC_001134.8;NC_001134.8","479338;479435","479345;480323","+;+",897,2000,0.0690206929354775,61.5256322555387
"YBR120C","NC_001134.8","480435","480923","-",489,672,0.0425404594789559,37.9209271099414
"YBR121C","NC_001134.8","481364","483367","-",2004,12706,0.196269536232796,174.956332595976
"YBR122C","NC_001134.8","483970","484503","-",534,2953,0.171184308329497,152.595147255986
"YBR123C","NC_001134.8","484742","486691","-",1950,2395,0.0380200487035078,33.8913945279635
"YBR125C","NC_001134.8","487199","488380","-",1182,2642,0.069192193591274,61.6785093976153
"YBR126C","NC_001134.8","488905","490392","-",1488,15110,0.314342639522444,280.207700313484
"YBR126W-A","NC_001134.8","490850","491056","+",207,4720,0.705851619753483,629.202132533309
"YBR127C","NC_001134.8","491269","492822","-",1554,30141,0.600410674734266,535.211178052552
"YBR128C","NC_001134.8","493081","494115","-",1035,1185,0.0354421258223677,31.5934121632191
"YBR129C","NC_001134.8","494353","495339","-",987,3584,0.112406806809642,100.200382880169
"YBR130C","NC_001134.8","495592","496869","-",1278,2961,0.0717214920924914,63.933147576862
"YBR131W","NC_001134.8","497163","499277","+",2115,1410,0.0206371871877078,18.3961640444061
"YBR132C","NC_001134.8","499652","501442","-",1791,2285,0.0394941145091392,35.2053893144622
"YBR133C","NC_001134.8","501804","504287","-",2484,3304,0.0411746778189532,36.7034577311097
"YBR135W","NC_001134.8","504854","505306","+",453,1854,0.12669319551659,112.935391186519
"YBR136W","NC_001134.8","505668","512774","+",7107,883,0.00384606084566187,3.42841132359868
"YBR137W","NC_001134.8","513044","513583","+",540,2791,0.159995526224701,142.621371799826
"YBR138C","NC_001134.8","513762","515336","-",1575,1444,0.0283810459990953,25.2991056001166
"YBR139W","NC_001134.8","515664","517190","+",1527,4165,0.0844340713524586,75.2652487671428
"YBR140C","NC_001134.8","517350","526628","-",9279,2655,0.00885737665427807,7.89554082410251
"YBR141C","NC_001134.8","527025","528038","-",1014,1223,0.0373362129150393,33.2818174945394
"YBR142W","NC_001134.8","528317","530638","+",2322,1768,0.0235701207673562,21.0106059628617
"YBR143C","NC_001134.8","530869","532182","-",1314,10290,0.242416274156978,216.091926959976
"YBR144C","NC_001134.8","533235","533549","-",315,26,0.0025550803184781,2.2776203102598
"YBR145W","NC_001134.8","533762","534817","+",1056,13983,0.409900267678576,365.388582149049
"YBR146W","NC_001134.8","535260","536096","+",837,2781,0.102853078080673,91.6841078987335
"YBR147W","NC_001134.8","536575","537465","+",891,3305,0.114824753628576,102.355761223505
"YBR148W","NC_001134.8","537876","539705","+",1830,1094,0.0185058055601248,16.4962323480166
"YBR149W","NC_001134.8","539987","541021","+",1035,9261,0.276986942819365,246.908514804702
"YBR150C","NC_001134.8","541209","544493","-",3285,1548,0.0145873816285715,13.0033159546761
"YBR151W","NC_001134.8","545028","545978","+",951,5122,0.166725035923406,148.620113936038
"YBR152W","NC_001134.8","546376","547251","+",876,644,0.022757446145349,20.2861808982834
"YBR153W","NC_001134.8","547460","548194","+",735,1515,0.0638068134477087,56.8779357699494
"YBR154C","NC_001134.8","548362","549009","-",648,3296,0.157454094839548,140.355918264728
"YBR155W","NC_001134.8","549771","550928","+",1158,2197,0.0587304407401476,52.3528139968396
"YBR156C","NC_001134.8","551104","553200","-",2097,1208,0.0178324192580479,15.8959700755669
"YBR157C","NC_001134.8","553543","554310","-",768,7592,0.306010791267729,272.780619970959
"YBR158W","NC_001134.8","556549","558198","+",1650,14797,0.277607689833193,247.461853968252
"YBR159W","NC_001134.8","558685","559728","+",1044,4818,0.142859149239046,127.34585972119
"YBR160W","NC_001134.8","560078","560974","+",897,2420,0.0835150384519277,74.4460150292019
"YBR161W","NC_001134.8","561634","562764","+",1131,2597,0.0710806036160173,63.3618541423376
"YBR162C","NC_001134.8","563203","564570","-",1368,18971,0.429285173396934,382.668451849153
"YBR162W-A","NC_001134.8","565231","565428","+",198,2965,0.463555000087527,413.216866603515
"YBR163W","NC_001134.8","565723","567480","+",1758,2121,0.0373476740828739,33.2920340769499
"YBR164C","NC_001134.8","567875","568426","-",552,2809,0.157526790245302,140.420719567219
"YBR165W","NC_001134.8","568852","569685","+",834,2179,0.0808784728093799,72.0957580085627
"YBR166C","NC_001134.8","569842","571200","-",1359,3418,0.0778564081761425,69.4018639114569
"YBR167C","NC_001134.8","571468","571890","-",423,970,0.0709860694045267,63.2775855428152
"YBR168W","NC_001134.8","572371","573612","+",1242,1166,0.0290615462087769,25.9057092702627
"YBR169C","NC_001134.8","573915","575996","-",2082,3607,0.0536299237651743,47.8061698185683
"YBR170C","NC_001134.8","576344","578086","-",1743,3066,0.0544523372784096,48.5392762135534
"YBR171W","NC_001134.8","578364","578984","+",621,3336,0.16629385617921,148.235756647678
"YBR172C","NC_001134.8","579150","581372","-",2223,3408,0.0474571753952146,42.3037294624399
"YBR173C","NC_001134.8","581726","582172","-",447,4113,0.284834734573967,253.904103069269
"YBR175W","NC_001134.8","582408","583355","+",948,2054,0.0670708583600502,59.7875331443198
"YBR176W","NC_001134.8","583720","584658","+",939,1579,0.0520545025070137,46.401825920315
"YBR177C","NC_001134.8","584807","586162","-",1356,2934,0.066979543372494,59.7061341883711
"YBR179C","NC_001134.8","586547","589114","-",2568,2571,0.0309919440768672,27.6264823353785
"YBR180W","NC_001134.8","589741","591459","+",1719,599,0.0107868020291771,9.6154470005229
"YBR181C","NC_001134.8;NC_001134.8","591712;592769","592416;592774","-;-",711,5674,0.247036709078173,220.210621915528
"YBR182C","NC_001134.8","593506","594864","-",1359,713,0.0162409651929753,14.4773343969774
"YBR182C-A","NC_001134.8","595361","595555","-",195,41,0.00650865134381553,5.8018671216973
"YBR183W","NC_001134.8","596115","597065","+",951,263,0.00856085209837089,7.63121631495079
"YBR184W","NC_001134.8","597363","598934","+",1572,406,0.00799494083798602,7.12675820804281
"YBR185C","NC_001134.8","599123","599959","-",837,1147,0.0424208847747326,37.8143372023903
"YBR186W","NC_001134.8;NC_001134.8","600553;602217","602103;602360","+;+",1695,439,0.00801745590743691,7.14682833229581
"YBR187W","NC_001134.8","602634","603476","+",843,3483,0.127899151200687,114.010390332147
"YBR188C","NC_001134.8","603685","604107","-",423,1108,0.0810851184538305,72.2799636922054
"YBR189W","NC_001134.8;NC_001134.8","604508;604928","604514;605508","+;+",588,23083,1.21522497921903,1083.26187407404
"YBR191W","NC_001134.8;NC_001134.8","606270;606669","606280;607140","+;+",483,17924,1.14876069302011,1024.01504450911
"YBR192W","NC_001134.8","607652","608785","+",1134,1948,0.053176244234993,47.4017560297659
"YBR193C","NC_001134.8","609082","609753","-",672,1554,0.0715852430573613,63.8116940290336
"YBR194W","NC_001134.8","610038","610409","+",372,520,0.0432715215226131,38.5726020285934
"YBR195C","NC_001134.8","610614","611882","-",1269,3632,0.0885984206451,78.9773851173557
"YBR196C","NC_001134.8","612236","613900","-",1665,52660,0.979057907481704,872.740539259842
"YBR196C-A","NC_001134.8","614024","614173","-",150,40,0.00825487487508311,7.35846561776243
"YBR196C-B","NC_001134.8","614526","614630","-",105,114,0.0336091334199812,29.9594671580328
"YBR197C","NC_001134.8","615203","615856","-",654,1998,0.0945713302776149,84.3016875245948
"YBR198C","NC_001134.8","616127","618523","-",2397,4132,0.0533622387106436,47.5675530860362
"YBR199W","NC_001134.8","618909","620303","+",1395,8848,0.196341755093375,175.020709102048
"YBR200W","NC_001134.8","620872","622527","+",1656,3160,0.0590702097039461,52.6556869386986
"YBR200W-A","NC_001134.8","622983","623147","+",165,309,0.0579717349181973,51.6764971792862
"YBR201W","NC_001134.8","623576","624211","+",636,1701,0.0827921118072899,73.8015920743744
"YBR201C-A","NC_001134.8","624493","624696","-",204,4942,0.749918963835675,668.484137554815
"YBR202W","NC_001134.8","625772","628309","+",2538,5972,0.0728400011140607,64.9301960243458
"YBR203W","NC_001134.8","629168","631942","+",2775,1510,0.0168444068396966,15.0152474092179
"YBR204C","NC_001134.8","632254","633381","-",1128,2609,0.0715989645913957,63.8239255210844
"YBR205W","NC_001134.8","633622","634836","+",1215,2607,0.0664211691337706,59.2083946466255
"YBR207W","NC_001134.8","635146","636543","+",1398,4073,0.0901880508750362,80.3943950138047
"YBR208C","NC_001134.8","636703","642210","-",5508,3135,0.017619167165976,15.7058753483696
"YBR209W","NC_001134.8","642583","642900","+",318,364,0.0354336610204039,31.5858665668104
"YNCB0017C","NC_001134.8","643007","643078","-",72,5,0.00214970699871956,1.91626708795897
"YNCB0018W","NC_001134.8","645167","645238","+",72,2,0.000859882799487823,0.766506835183587
"YBR210W","NC_001134.8","645550","645978","+",429,1214,0.0875998085520183,78.0872138108706
"YBR211C","NC_001134.8","646158","647132","-",975,1162,0.0368929407878714,32.8866809532306
"YBR212W","NC_001134.8","647886","649904","+",2019,3597,0.0551500462958283,49.1612199611654
"YBR213W","NC_001134.8","650368","651192","+",825,3957,0.148475181275927,132.352038406754
"YBR214W","NC_001134.8","651415","652998","+",1584,5859,0.114501211868163,102.067353348651
"YBR215W","NC_001134.8;NC_001134.8","653356;653453","653368;655317","+;+",1878,2316,0.0381754996219898,34.0299647977991
"YBR216C","NC_001134.8","655576","657600","-",2025,2460,0.0376055410976008,33.5218989253622
"YBR217W","NC_001134.8","657832","658392","+",561,961,0.0530276387363293,47.2692878253322
"YBR218C","NC_001134.8","658707","662249","-",3543,12854,0.11230753772684,100.11189357612
"YBR219C","NC_001134.8;NC_001134.8","662499;663003","662581;663303","-;-",384,8,0.000644912099615868,0.57488012638769
"YBR220C","NC_001134.8","662995","664677","-",1683,1758,0.0323352719037346,28.8239361765293
"YBR221C","NC_001134.8","665153","666253","-",1101,21392,0.601458730680442,536.145424029884
"YBR221W-A","NC_001134.8","666538","666642","+",105,34,0.0100237766340295,8.93527967871153
"YBR222C","NC_001134.8","666720","668351","-",1632,6256,0.11866382632932,105.777943255335
"YBR223C","NC_001134.8","668663","670297","-",1635,1001,0.0189521324540325,16.8940919343582
"YBR225W","NC_001134.8","670627","673329","+",2703,1462,0.0167433782843667,14.9251896964049
"YBR227C","NC_001134.8","673572","675134","-",1563,2575,0.0509988071097385,45.460770071349
"YBR228W","NC_001134.8","675313","676227","+",915,1559,0.0527432374190761,47.015770074146
"YBR229C","NC_001134.8","676357","679221","-",2865,3835,0.0414364465261043,36.9368005813075
"YBR230C","NC_001134.8;NC_001134.8","679549;680040","679942;680050","-;-",405,1802,0.137734115971294,122.777361511184
"YBR230W-A","NC_001134.8","680362","680562","+",201,1398,0.215304385734444,191.92415920955
"YNCB0019C","NC_001134.8","680688","681862","-",1175,442,0.0116446426429364,10.3801334139925
"YBR231C","NC_001134.8","682179","683090","-",912,1581,0.0536634752364572,47.8360778852073
"YBR233W","NC_001134.8","683428","684669","+",1242,1066,0.026569132297218,23.6839503277015
"YBR233W-A","NC_001134.8","684977","685261","+",285,821,0.089174372005832,79.4907930550389
"YBR234C","NC_001134.8","685438","686592","-",1155,7462,0.19999310492815,178.27555337579
"YBR235W","NC_001134.8","686901","690263","+",3363,2791,0.0256906286533864,22.9008447136206
"YBR236C","NC_001134.8","690383","691693","-",1311,3183,0.0751580856046611,66.9965562395247
"YBR237W","NC_001134.8","691969","694518","+",2550,3420,0.041517164812918,37.0087535481581
"YBR238C","NC_001134.8","695107","697302","-",2196,1941,0.0273611887509158,24.3899961818253
"YBR239C","NC_001134.8","698354","699943","-",1590,1650,0.032123923452564,28.6355383710095
"YBR240C","NC_001134.8","700490","701842","-",1353,12279,0.280935722259272,250.428490356167
"YBR241C","NC_001134.8","702589","704055","-",1467,3952,0.0833928054865246,74.3370555250438
"YBR242W","NC_001134.8","704670","705386","+",717,1464,0.0632067825163267,56.3430630983483
"YBR243C","NC_001134.8","705447","706793","-",1347,1230,0.0282669713150117,25.19741845726
"YBR244W","NC_001134.8","707528","708016","+",489,509,0.032221865885102,28.7228450877383
"YBR245C","NC_001134.8","708150","711539","-",3390,2488,0.0227191689039898,20.2520602400364
"YBR246W","NC_001134.8","711591","712754","+",1164,1957,0.0520450712968352,46.3934188594107
"YBR247C","NC_001134.8","713004","714455","-",1452,1825,0.0389079200594697,34.6828506002491
"YBR248C","NC_001134.8","714807","716465","-",1659,13077,0.244007682507825,217.510521888516
"YBR249C","NC_001134.8","716882","717994","-",1113,19294,0.536622492721878,478.349850502387
"YBR250W","NC_001134.8","719033","720604","+",1572,714,0.0140600683702513,12.5332644348339
"YBR251W","NC_001134.8","721390","722313","+",924,2275,0.0762168845000571,67.9403785730906
"YBR252W","NC_001134.8","722611","723054","+",444,2059,0.143553947363143,127.965208673757
"YBR253W","NC_001134.8","723270","723635","+",366,2021,0.170933423386711,152.371506285839
"YBR254C","NC_001134.8","723736","724263","-",528,959,0.0562246094119652,50.1190946550723
"YBR255W","NC_001134.8","724456","726540","+",2085,2619,0.0388840239169832,34.6615493757551
"YBR255C-A","NC_001134.8;NC_001134.8","726618;727012","726917;727074","-;-",363,1347,0.114868971660506,102.395177552955
