"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166447.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YBR078W","NC_001134.8;NC_001134.8","393123;393511","393180;394742","+;+",1290,28330,0.819611627918289,669.410323264106
"YBR079C","NC_001134.8","395383","398277","-",2895,11295,0.145609232968765,118.925013252224
"YBR080C","NC_001134.8","398614","400890","-",2277,3536,0.0579562760937325,47.3352600104364
"YBR081C","NC_001134.8","401253","405251","-",3999,2705,0.0252445196989282,20.6182312654932
"YNCB0015W","NC_001134.8","405878","405949","+",72,1,0.000518344805278362,0.423353393051485
"YNCB0016W","NC_001134.8","405960","406031","+",72,1,0.000518344805278362,0.423353393051485
"YBR082C","NC_001134.8;NC_001134.8","406628;407123","407027;407169","-;-",447,9508,0.793839851047517,648.361459511439
"YBR083W","NC_001134.8","409169","410629","+",1461,1190,0.0303982087037988,24.8274597649906
"YBR084W","NC_001134.8","411054","413981","+",2928,3153,0.0401887173207216,32.8237684006065
"YBR084C-A","NC_001134.8;NC_001134.8","414186;415260","414753;415261","-;-",570,24677,1.61572986440263,1319.63263330503
"YBR085W","NC_001134.8","415983","416906","+",924,1231,0.0497207108024154,40.6089371568606
"YBR085C-A","NC_001134.8","418907","419164","-",258,9441,1.36568185301387,1115.40820012997
"YBR086C","NC_001134.8","420201","423041","-",2841,4676,0.0614263225211816,50.16938878755
"YBR087W","NC_001134.8","423765","424829","+",1065,1562,0.0547372114373951,44.7061183062368
"YBR088C","NC_001134.8","424990","425766","-",777,3380,0.162347994610736,132.596244186627
"YBR089C-A","NC_001134.8","426190","426489","-",300,1862,0.231637926582795,189.188164286848
"YBR090C","NC_001134.8;NC_001134.8","426333;426874","426516;427058","-;-",369,78,0.00788895508521215,6.44323212839333
"YBR091C","NC_001134.8","427155","427484","-",330,721,0.0815403500957889,66.5973373942081
"YBR092C","NC_001134.8","427698","429101","-",1404,2938,0.0780972839952733,63.7852445530904
"YBR093C","NC_001134.8","429548","430951","-",1404,1807,0.0480332852891282,39.2307477561043
"YBR094W","NC_001134.8","432036","434297","+",2262,2198,0.0362648874907748,29.6190161674429
"YBR095C","NC_001134.8","434406","435698","-",1293,1611,0.0464994977987995,37.9780408096116
"YBR096W","NC_001134.8","436021","436713","+",693,1458,0.078519140373595,64.1297919032795
"YBR097W","NC_001134.8","436951","441315","+",4365,989,0.00845596721518021,6.90633411509969
"YBR098W","NC_001134.8","441515","443590","+",2076,1284,0.0230828230049971,18.8526852027089
"YBR101C","NC_001134.8","443821","444693","-",873,4412,0.188613383990774,154.048261455105
"YBR102C","NC_001134.8","445062","447323","-",2262,1744,0.0287743238325347,23.5011666041949
"YBR103W","NC_001134.8","447709","449316","+",1608,2634,0.0611337410643227,49.9304255506393
"YBR104W","NC_001134.8","449667","450656","+",990,2029,0.0764888443570762,62.4715661455609
"YBR105C","NC_001134.8","450881","451969","-",1089,18468,0.632911858768978,516.92498928098
"YBR106W","NC_001134.8","452658","453224","+",567,19128,1.25903484893518,1028.30523203667
"YBR107C","NC_001134.8","453793","454530","-",738,880,0.0445017979165814,36.346437647347
"YBR108W","NC_001134.8","454822","457665","+",2844,1393,0.0182798560443736,14.9299057347017
"YBR109C","NC_001134.8","457919","458362","-",444,7699,0.647146484730505,528.550990232981
"YBR110W","NC_001134.8","458872","460221","+",1350,2000,0.0552901125630253,45.157695258825
"YBR111C","NC_001134.8","461178","461873","-",696,6461,0.346450943472776,282.960648879894
"YBR111W-A","NC_001134.8;NC_001134.8;NC_001134.8","462139;462290;462500","462209;462429;462579","+;+;+",291,1637,0.209945677420374,171.47121758976
"YBR112C","NC_001134.8","462870","465770","-",2901,4045,0.052038173419259,42.5017036167923
"YBR114W","NC_001134.8","467248","469620","+",2373,1745,0.0274440966435623,22.4147156776184
"YBR115C","NC_001134.8","469748","473926","-",4179,3,2.67916912993841e-05,0.0218818695618858
"YBR117C","NC_001134.8","474392","476437","-",2046,5120,0.0933932693146703,76.2781010823555
"YBR118W","NC_001134.8","477671","479047","+",1377,15765,0.427278737527497,348.976012625185
"YBR119W","NC_001134.8;NC_001134.8","479338;479435","479345;480323","+;+",897,1416,0.0589144811457521,48.1178652490356
"YBR120C","NC_001134.8","480435","480923","-",489,801,0.0611328867280444,49.9297277792745
"YBR121C","NC_001134.8","481364","483367","-",2004,14848,0.276516778518795,225.842557366291
"YBR122C","NC_001134.8","483970","484503","-",534,2962,0.207011772570945,169.07497755755
"YBR123C","NC_001134.8","484742","486691","-",1950,1778,0.0340289377397512,27.7928245973738
"YBR125C","NC_001134.8","487199","488380","-",1182,2187,0.0690530003539357,56.3984083616404
"YBR126C","NC_001134.8","488905","490392","-",1488,12230,0.306743079123599,250.529612759016
"YBR126W-A","NC_001134.8","490850","491056","+",207,3496,0.630307283218489,514.797725950605
"YBR127C","NC_001134.8","491269","492822","-",1554,20752,0.49837952428432,407.046931858119
"YBR128C","NC_001134.8","493081","494115","-",1035,914,0.0329577149234381,26.9179131303692
"YBR129C","NC_001134.8","494353","495339","-",987,3166,0.11971401727742,97.7753319684621
"YBR130C","NC_001134.8","495592","496869","-",1278,2264,0.0661145148817021,53.9984271475246
"YBR131W","NC_001134.8","497163","499277","+",2115,1143,0.0201691272317674,16.4729507492033
"YBR132C","NC_001134.8","499652","501442","-",1791,1728,0.0360080331063723,29.4092326911745
"YBR133C","NC_001134.8","501804","504287","-",2484,1656,0.0248805506533614,20.3209628664713
"YBR135W","NC_001134.8","504854","505306","+",453,2402,0.19789100221647,161.625671540609
"YBR136W","NC_001134.8","505668","512774","+",7107,983,0.00516200533817101,4.21602078888587
"YBR137W","NC_001134.8","513044","513583","+",540,1592,0.11002732400042,89.8638135650618
"YBR138C","NC_001134.8","513762","515336","-",1575,711,0.0168476871567047,13.7601948552963
"YBR139W","NC_001134.8","515664","517190","+",1527,2920,0.0713666089467734,58.2880270826091
"YBR140C","NC_001134.8","517350","526628","-",9279,4757,0.019133006701914,15.6267087545755
"YBR141C","NC_001134.8","527025","528038","-",1014,988,0.0363638817241436,29.6998688048426
"YBR142W","NC_001134.8","528317","530638","+",2322,1479,0.0237715338606728,19.415183513896
"YBR143C","NC_001134.8","530869","532182","-",1314,10422,0.2960103868828,241.763784240141
"YBR144C","NC_001134.8","533235","533549","-",315,21,0.00248805506533614,2.03209628664713
"YBR145W","NC_001134.8","533762","534817","+",1056,4473,0.158083385046144,129.113163212679
"YBR146W","NC_001134.8","535260","536096","+",837,2926,0.130466830128558,106.557593812357
"YBR147W","NC_001134.8","536575","537465","+",891,1731,0.0725054430656037,59.2181594644137
"YBR148W","NC_001134.8","537876","539705","+",1830,857,0.0174775671392875,14.2746435873491
"YBR149W","NC_001134.8","539987","541021","+",1035,7004,0.25255561851615,206.272498430094
"YBR150C","NC_001134.8","541209","544493","-",3285,1974,0.0224265785341257,18.3167035152577
"YBR151W","NC_001134.8","545028","545978","+",951,4203,0.164941568448072,134.714521968105
"YBR152W","NC_001134.8","546376","547251","+",876,546,0.0232616107135879,18.998708433379
"YBR153W","NC_001134.8","547460","548194","+",735,1084,0.0550418712413138,44.9549464229691
"YBR154C","NC_001134.8","548362","549009","-",648,3870,0.222888266269696,182.041959012138
"YBR155W","NC_001134.8","549771","550928","+",1158,2086,0.0672290526721656,54.9087157246879
"YBR156C","NC_001134.8","551104","553200","-",2097,606,0.0107851313990966,8.80865772323433
"YBR157C","NC_001134.8","553543","554310","-",768,8065,0.391917267615937,320.094854527521
"YBR158W","NC_001134.8","556549","558198","+",1650,4153,0.0939353880576453,76.720871622232
"YBR159W","NC_001134.8","558685","559728","+",1044,2957,0.105706592359181,86.3348953967752
"YBR160W","NC_001134.8","560078","560974","+",897,1818,0.0756402024879783,61.7784456375331
"YBR161W","NC_001134.8","561634","562764","+",1131,1807,0.0596275265658144,48.7002385937846
"YBR162C","NC_001134.8","563203","564570","-",1368,16523,0.450769011453388,368.161479652089
"YBR162W-A","NC_001134.8","565231","565428","+",198,3012,0.567728928544883,463.687425407663
"YBR163W","NC_001134.8","565723","567480","+",1758,1562,0.0331599147786267,27.0830580182834
"YBR164C","NC_001134.8","567875","568426","-",552,2273,0.153677966399702,125.515077705134
"YBR165W","NC_001134.8","568852","569685","+",834,1572,0.0703457295451153,57.4542331404547
"YBR166C","NC_001134.8","569842","571200","-",1359,1947,0.0534684681259323,43.6698837759598
"YBR167C","NC_001134.8","571468","571890","-",423,950,0.083817457874799,68.4571444083252
"YBR168W","NC_001134.8","572371","573612","+",1242,1014,0.030469659858102,24.8858168437221
"YBR169C","NC_001134.8","573915","575996","-",2082,4884,0.0875479894747961,71.5040220748168
"YBR170C","NC_001134.8","576344","578086","-",1743,2088,0.044707908575059,36.5147766481859
"YBR171W","NC_001134.8","578364","578984","+",621,3463,0.20811919544104,169.979455088382
"YBR172C","NC_001134.8","579150","581372","-",2223,4714,0.0791409688123789,64.6376646103546
"YBR173C","NC_001134.8","581726","582172","-",447,3355,0.280114924302106,228.781310124198
"YBR175W","NC_001134.8","582408","583355","+",948,1123,0.0442102189615899,36.108293194695
"YBR176W","NC_001134.8","583720","584658","+",939,923,0.0366849013627038,29.962058667337
"YBR177C","NC_001134.8","584807","586162","-",1356,1420,0.0390822808935544,31.9200965380412
"YBR179C","NC_001134.8","586547","589114","-",2568,2600,0.0377858830016002,30.8612753813232
"YBR180W","NC_001134.8","589741","591459","+",1719,286,0.00620928227474813,5.07137467697276
"YBR181C","NC_001134.8;NC_001134.8","591712;592769","592416;592774","-;-",711,5446,0.285863879447692,233.476716816039
"YBR182C","NC_001134.8","593506","594864","-",1359,699,0.0191959215305735,15.6780938671782
"YBR182C-A","NC_001134.8","595361","595555","-",195,32,0.0061244432377505,5.00208316713139
"YBR183W","NC_001134.8","596115","597065","+",951,506,0.0198573479977932,16.2183079028935
"YBR184W","NC_001134.8","597363","598934","+",1572,335,0.00795322945503442,6.49572763384339
"YBR185C","NC_001134.8","599123","599959","-",837,1305,0.0581883845925387,47.5248325102957
"YBR186W","NC_001134.8;NC_001134.8","600553;602217","602103;602360","+;+",1695,444,0.00977607476999333,7.98451992275508
"YBR187W","NC_001134.8","602634","603476","+",843,3591,0.158978749815339,129.844444223307
"YBR188C","NC_001134.8","603685","604107","-",423,896,0.0790530971113894,64.565896199852
"YBR189W","NC_001134.8;NC_001134.8","604508;604928","604514;605508","+;+",588,27609,1.75236510966494,1431.22822392961
"YBR191W","NC_001134.8;NC_001134.8","606270;606669","606280;607140","+;+",483,18504,1.42978170586894,1167.76117043846
"YBR192W","NC_001134.8","607652","608785","+",1134,1886,0.0620697335082534,50.6948888441333
"YBR193C","NC_001134.8","609082","609753","-",672,1396,0.0775295730180636,63.3215717892721
"YBR194W","NC_001134.8","610038","610409","+",372,475,0.0476542804852688,38.9211990386042
"YBR195C","NC_001134.8","610614","611882","-",1269,1936,0.0569370520861793,46.502818096322
"YBR196C","NC_001134.8","612236","613900","-",1665,42051,0.942569401373423,769.834963511697
"YBR196C-A","NC_001134.8","614024","614173","-",150,28,0.00696655418294119,5.68986960261196
"YBR196C-B","NC_001134.8","614526","614630","-",105,95,0.0337664616009905,27.5784496044967
"YBR197C","NC_001134.8","615203","615856","-",654,1362,0.0777231880501794,63.4797051012245
"YBR198C","NC_001134.8","616127","618523","-",2397,3444,0.0536224132979829,43.7956170914437
"YBR199W","NC_001134.8","618909","620303","+",1395,7127,0.19067062850162,155.728497149829
"YBR200W","NC_001134.8","620872","622527","+",1656,2987,0.0673172144941943,54.9807210889037
"YBR200W-A","NC_001134.8","622983","623147","+",165,449,0.101557884030539,82.9464757004145
"YBR201W","NC_001134.8","623576","624211","+",636,1622,0.0951798423579061,77.7372683240953
"YBR201C-A","NC_001134.8","624493","624696","-",204,11213,2.05136481232457,1675.43350457163
"YBR202W","NC_001134.8","625772","628309","+",2538,6377,0.0937726190995778,76.5879315599807
"YBR203W","NC_001134.8","629168","631942","+",2775,2884,0.0387867611266455,31.6787334631909
"YBR204C","NC_001134.8","632254","633381","-",1128,1978,0.0654437888196128,53.4506177525002
"YBR205W","NC_001134.8","633622","634836","+",1215,1870,0.057440283607143,46.9138278522238
"YBR207W","NC_001134.8","635146","636543","+",1398,2795,0.0746149560902844,60.941084991188
"YBR208C","NC_001134.8","636703","642210","-",5508,2589,0.017542414390401,14.3276069883699
"YBR209W","NC_001134.8","642583","642900","+",318,282,0.0330958268124902,27.0307147563439
"YNCB0017C","NC_001134.8","643007","643078","-",72,4,0.00207337922111345,1.69341357220594
"YNCB0018W","NC_001134.8","645167","645238","+",72,0,0,0
"YBR210W","NC_001134.8","645550","645978","+",429,768,0.0668121080481872,54.5681800050697
"YBR211C","NC_001134.8","646158","647132","-",975,933,0.0357131596301326,29.1683974683349
"YBR212W","NC_001134.8","647886","649904","+",2019,4538,0.0838840556203224,68.5115375096929
"YBR213W","NC_001134.8","650368","651192","+",825,312,0.0141140578251796,11.527528026071
"YBR214W","NC_001134.8","651415","652998","+",1584,5996,0.141272520565866,115.383042942577
"YBR215W","NC_001134.8;NC_001134.8","653356;653453","653368;655317","+;+",1878,1887,0.0374996797786685,30.6275215088109
"YBR216C","NC_001134.8","655576","657600","-",2025,1765,0.0325290162245799,26.5677773772754
"YBR217W","NC_001134.8","657832","658392","+",561,854,0.0568128081763921,46.4013430159531
"YBR218C","NC_001134.8","658707","662249","-",3543,9512,0.100196358092622,81.8344618060435
"YBR219C","NC_001134.8;NC_001134.8","662499;663003","662581;663303","-;-",384,15,0.00145784476484539,1.1906814179573
"YBR220C","NC_001134.8","662995","664677","-",1683,1410,0.0312670021579675,25.5370388963676
"YBR221C","NC_001134.8","665153","666253","-",1101,14064,0.47673033295487,389.365152253477
"YBR221W-A","NC_001134.8","666538","666642","+",105,33,0.0117294024508704,9.5798824941936
"YBR222C","NC_001134.8","666720","668351","-",1632,5326,0.121795783804966,99.4755957967151
"YBR223C","NC_001134.8","668663","670297","-",1635,926,0.0211370549587272,17.2634968939013
"YBR225W","NC_001134.8","670627","673329","+",2703,1737,0.0239830835099272,19.5879647608549
"YBR227C","NC_001134.8","673572","675134","-",1563,2048,0.0489015045471057,39.9398579179781
"YBR228W","NC_001134.8","675313","676227","+",915,1391,0.0567358130472552,46.3384579463304
"YBR229C","NC_001134.8","676357","679221","-",2865,2580,0.0336082830815039,27.4492587410973
"YBR230C","NC_001134.8;NC_001134.8","679549;680040","679942;680050","-;-",405,5299,0.488303844119119,398.817711960856
"YBR230W-A","NC_001134.8","680362","680562","+",201,2387,0.443208017981893,361.986107181096
"YNCB0019C","NC_001134.8","680688","681862","-",1175,2461,0.0781672789250073,63.842412273684
"YBR231C","NC_001134.8","682179","683090","-",912,1684,0.0689125777964812,56.2837195183184
"YBR233W","NC_001134.8","683428","684669","+",1242,1096,0.0329336757440629,26.8982793498219
"YBR233W-A","NC_001134.8","684977","685261","+",285,733,0.0959865454153363,78.3961356901234
"YBR234C","NC_001134.8","685438","686592","-",1155,6029,0.194811480375475,159.110500158383
"YBR235W","NC_001134.8","686901","690263","+",3363,2185,0.0242479942808183,19.8043282173237
"YBR236C","NC_001134.8","690383","691693","-",1311,2109,0.0600378504896329,49.0353669169198
"YBR237W","NC_001134.8","691969","694518","+",2550,2684,0.0392819987962482,32.0832143138876
"YBR238C","NC_001134.8","695107","697302","-",2196,2038,0.0346356299395837,28.288334919309
"YBR239C","NC_001134.8","698354","699943","-",1590,1040,0.0244111063014112,19.9375484727643
"YBR240C","NC_001134.8","700490","701842","-",1353,1712,0.0472233954751161,38.5692776356971
"YBR241C","NC_001134.8","702589","704055","-",1467,3127,0.0795516174775676,64.9730581630426
"YBR242W","NC_001134.8","704670","705386","+",717,1430,0.0744334465152862,60.7928387009496
"YBR243C","NC_001134.8","705447","706793","-",1347,969,0.0268477211393176,21.927631422729
"YBR244W","NC_001134.8","707528","708016","+",489,465,0.0354891289994265,28.9854224935863
"YBR245C","NC_001134.8","708150","711539","-",3390,2373,0.0261245781860295,21.3370110097948
"YBR246W","NC_001134.8","711591","712754","+",1164,1620,0.0519413557454194,42.4226286645405
"YBR247C","NC_001134.8","713004","714455","-",1452,1984,0.0509948476201126,41.6495767841725
"YBR248C","NC_001134.8","714807","716465","-",1659,5540,0.124627713037633,101.788548173825
"YBR249C","NC_001134.8","716882","717994","-",1113,14519,0.486847324711798,397.628113016572
"YBR250W","NC_001134.8","719033","720604","+",1572,727,0.0172596949665971,14.0966984770273
"YBR251W","NC_001134.8","721390","722313","+",924,2295,0.0926962073854942,75.7087821080382
"YBR252W","NC_001134.8","722611","723054","+",444,1491,0.125327368324871,102.359985249691
"YBR253W","NC_001134.8","723270","723635","+",366,1727,0.176101274501455,143.829110124573
"YBR254C","NC_001134.8","723736","724263","-",528,640,0.0452373648242934,36.9472052117659
"YBR255W","NC_001134.8","724456","726540","+",2085,2181,0.0390391949460296,31.8849064832905
"YBR255C-A","NC_001134.8;NC_001134.8","726618;727012","726917;727074","-;-",363,2595,0.266797640270549,217.904539828483
"YBR256C","NC_001134.8","727386","728102","-",717,5093,0.265097582589058,216.516033219536
